变量名,_beizhu,triggerTime,lastTime,needAutoJump,canSkip,isFirstGate,isOver,storyType,guideArgs,showType,choices,gotoStep,force,useRoleFigure,unitId,offPos,talkSelect,talkContent,talkContent_tw,talkContent_en,talkContent_vn,talkContent_kr,talkContent_pt,talkContent_th,topTalk,topTalk_tw,topTalk_en,topTalk_vn,topTalk_kr,topTalk_pt,topTalk_th,topTalkPos,topPosX,topPosY,playmp4,headRes,headPos,roleName,roleName_tw,roleName_en,roleName_vn,roleName_kr,roleName_pt,roleName_th,bgRes,tagName,animate,animateAngle,animatePos,anyPosCancel,lightSize
10300,,2000,2000,0,TRUE,FALSE,,0,,2,<>,<>,2,<101>,,{y=600;x=-30},<>,没想到我们有机会来到这种度假圣地啊！洛托,沒想到我們有機會來到這種度假聖地啊！洛托,I didn't expect that we would have the opportunity to visit this resort! Lotto,Mình không ngờ chúng ta lại có cơ hội đến thăm khu nghỉ dưỡng này! Lotto,우리가 이런 파라다이스에 오게 될 줄이야! 로토,Não esperava que teríamos a oportunidade de visitar este resort! Lotto,ไม่คิดเลยว่าเราจะมีโอกาสได้มาเที่ยวรีสอร์ทแห่งนี้! ล็อตโต้,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
10301,,4000,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<0>,,,<>,我果然还是有点在意超梦的事,我果然還是有點在意超夢的事,"Indeed, I still do care about Mewtwo","Đúng vậy, mình vẫn còn quan tâm đến Mewtwo",나는 뮤츠의 일이 계속 신경 쓰여,"De fato, eu ainda me importo com o Mewtwo",นั่นสินะ ฉันยังคงเป็นห่วงมิวทูอยู่,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
10302,,6000,2000,0,TRUE,FALSE,,0,,2,<>,<>,2,<101>,,{y=600;x=-30},<>,别想那么多了，船到桥头自然直嘛,別想那麼多了，船到橋頭自然直嘛,Don't think too much and let nature takes its course,Đừng nghĩ nhiều quá và hãy để mọi chuyện diễn ra tự nhiên,"너무 신경 쓰지 마, 어떻게든 되겠지",Não pense muito e deixe a natureza seguir seu curso,อย่าคิดมากเลย ปล่อยให้มันเป็นไปตามธรรมชาติเถอะ,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
10303,,8000,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<0>,,,<>,也对，我先安排了这些杂鱼吧,也對，我先安排了這些雜魚吧,"Alright, I'll settle these small fries first.","Được rồi, mình sẽ xử lý mấy con tép riu này trước.","그래 맞아, 먼저 이 생선들을 손 봐주자","Certo, vou cuidar desses peixes pequenos primeiro.",เอาล่ะ ฉันจะจัดการกับเจ้าพวกตัวเล็กๆ นี่ก่อน,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
10310,,2000,2000,0,TRUE,FALSE,,0,,2,<>,<>,2,<13>,,,<>,哟，慢吞吞的家伙，居然能在这里遇到你啊,喲，慢吞吞的傢伙，居然能在這裡遇到你啊,"Hey, slowpoke, I didn't expect to see you here","Này, đồ chậm chạp, không ngờ lại gặp cậu ở đây","어이, 느려 빠진 녀석, 이곳에서 너를 만나게 될 줄은 몰랐는데 말이야","Ei, seu lerdo, não esperava te ver aqui",เฮ้ เจ้าคนชักช้า ไม่คิดว่าจะได้เจอนายที่นี่,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
10311,,4000,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<0>,,,<>,我也没想到居然在这儿看到你，看起来你变强了啊,我也沒想到居然在這兒看到你，看起來你變強了啊,I didn't expect to see you here. Seems like you've gotten stronger.,Mình không ngờ lại gặp cậu ở đây. Có vẻ như cậu đã mạnh hơn rồi.,나도 여기서 너를 보게 될 줄은 몰랐네. 강해졌나 봐,Não esperava te ver aqui. Parece que você ficou mais forte.,ฉันก็ไม่คิดว่าจะได้เจอนายที่นี่เหมือนกัน ดูเหมือนนายจะแข็งแกร่งขึ้นนะ,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
10312,,6000,2000,0,TRUE,FALSE,,0,,2,<>,<>,2,<13>,,,<>,那是当然了，让你来见识一下我新获得的力量吧！出来吧，火焰鸟！,那是當然了，讓你來見識一下我新獲得的力量吧！出來吧，火焰鳥！,"That's of course, let me show you my new acquired ability! Go, Moltres!","Tất nhiên rồi, để mình cho cậu thấy khả năng mới của mình! Đi nào, Moltres!","당연하지. 내 새로운 힘을 보여주마! 나와라, 파이어!","É claro, deixe-me mostrar minha nova habilidade adquirida! Vá, Moltres!",แน่นอนอยู่แล้ว ให้ฉันแสดงให้เห็นความสามารถใหม่ของฉันหน่อย! ไปเลย ไฟเยอร์!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
10313,,8000,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<0>,,,<>,火焰鸟？你收服那么强悍的精灵了嘛！不过我也不会输的，来吧，我的精灵！,火焰鳥？你收服那麼強悍的精靈了嘛！不過我也不會輸的，來吧，我的精靈！,"Moltres? You caught that strong Pokémon?! But I'm not gonna lose! Go, my Pokémons!","Moltres? Cậu đã bắt được con Pokémon mạnh đó sao?! Nhưng mình sẽ không thua đâu! Đi nào, các Pokémon của mình!","파이어? 그 강한 포켓몬을 잡았다니! 하지만 나도 지지 않을 거야, 나와라, 포켓몬!","Moltres? Você pegou esse Pokémon forte?! Mas eu não vou perder! Vão, meus Pokémons!",ไฟเยอร์? นายจับโปเกมอนที่แข็งแกร่งขนาดนั้นได้เหรอ?! แต่ฉันไม่แพ้หรอก! ไปเลย โปเกมอนของฉัน!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
10320,,2000,2000,0,TRUE,FALSE,,0,,2,<>,<>,2,<101>,,{y=600;x=-30},<>,快看，快看，是凤王啊，洛托,快看，快看，是鳳王啊，洛托,"Look Lotto, it's Ho-Oh!","Nhìn kìa Lotto, đó là Ho-Oh!","저것 봐 저거, 칠색조라고, 토로","Olha Lotto, é o Ho-Oh!",ดูล็อตโต้สิ นั่นโฮโอ!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
10321,,4000,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<0>,,,<>,看来我会走好运呢！,看來我會走好運呢！,Luck is gonna be on my side!,May mắn sẽ đến với mình!,운이 좋겠는 걸!,A sorte estará do meu lado!,โชคต้องเข้าข้างฉันแน่!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
10322,,6000,2000,0,TRUE,FALSE,,0,,2,<>,<>,2,,1271,,<>,（似乎想要对战的样子）,（似乎想要對戰的樣子）,(Seems eager to fight),(Có vẻ háo hức chiến đấu),(배틀을 하려는 모습이다),(Parece ansioso para lutar),(ดูเหมือนกระตือรือร้นที่จะต่อสู้),,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
10323,,8000,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<0>,,,<>,那我就来挑战一下试试吧！,那我就來挑戰一下試試吧！,"Well, I shall give it a shot and fight it!","Được rồi, mình sẽ thử một lần và chiến đấu với nó!",그럼 어디 한 번 도전해 볼까!,"Bem, vou tentar e lutar com ele!",เอาล่ะ ฉันจะลองสู้กับมันดูสักตั้ง!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
20001,,0,9000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,我会飞，你会么？,我會飛，你會麼？,"I can fly, can you?","I can fly, can you?","나는 날 수 있어, 너는?","I can fly, can you?","I can fly, can you?",10,0,0,,,,,,,,,,,,<>,,0,,FALSE,
20002,,0,9000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,我家住在海边沙滩上,我家住在海邊沙灘上,My house is near the beach,My house is near the beach,우리 집은 해변 모래사장에 있다.,My house is near the beach,My house is near the beach,11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
20003,,0,9000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,我是物攻型精灵,我是物攻型精靈,I'm a P.ATK type Pokémon,I'm a P.ATK type Pokémon,나는 물리공격형의 포켓몬이다.,I'm a P.ATK type Pokémon,I'm a P.ATK type Pokémon,12,0,0,,,,,,,,,,,,<>,,0,,FALSE,
20011,,0,9000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,我家住在海边沙滩上,我家住在海邊沙灘上,My house is near the beach,My house is near the beach,우리 집은 해변 모래사장에 있다.,My house is near the beach,My house is near the beach,10,0,0,,,,,,,,,,,,<>,,0,,FALSE,
20012,,0,9000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,我可以躲在你的影子里,我可以躲在你的影子裡,I can hide in your shadow,I can hide in your shadow,나는 너의 그림자 속에 숨을 수 있다.,I can hide in your shadow,I can hide in your shadow,11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
20013,,0,9000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,我是强大的恶系精灵！,我是強大的惡系精靈！,I'm the most powerful Dark-Type Pokémon,I'm the most powerful Dark-Type Pokémon,나는 강한 악계의 포켓몬이다!,I'm the most powerful Dark-Type Pokémon,I'm the most powerful Dark-Type Pokémon,12,0,0,,,,,,,,,,,,<>,,0,,FALSE,
20021,,0,9000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,我是强大的恶系精灵！,我是強大的惡系精靈！,I'm the most powerful Dark-Type Pokémon,I'm the most powerful Dark-Type Pokémon,나는 강한 악계의 포켓몬이다!,I'm the most powerful Dark-Type Pokémon,I'm the most powerful Dark-Type Pokémon,10,0,0,,,,,,,,,,,,<>,,0,,FALSE,
20022,,0,9000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,我是物攻型精灵,我是物攻型精靈,I'm a P.ATK type Pokémon,I'm a P.ATK type Pokémon,나는 물리공격형의 포켓몬이다.,I'm a P.ATK type Pokémon,I'm a P.ATK type Pokémon,11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
20023,,0,9000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,我会飞，你会么？,我會飛，你會麼？,"I can fly, can you?","I can fly, can you?","나는 날 수 있어, 너는?","I can fly, can you?","I can fly, can you?",12,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30011,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,谁是这丛林间最敏捷的神奇宝贝？,誰是這叢林間最敏捷的神奇寶貝？,Who is the most agile Pokemon in this jungle?,Who is the most agile Pokemon in this jungle?,이 숲에서 가장 빠른 포켓몬이 누구지?,Who is the most agile Pokemon in this jungle?,Who is the most agile Pokemon in this jungle?,11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30012,,6000,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,是那穿梭于丛林的巨钳螳螂,是那穿梭于叢林的巨鉗螳螂,It's the giant pincer mantis that travels through the jungle,It's the giant pincer mantis that travels through the jungle,저 숲을 가로지르는 핫삼이야,It's the giant pincer mantis that travels through the jungle,It's the giant pincer mantis that travels through the jungle,8,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30021,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,不会飞的，不值得与我们为伍！~,不會飛的，不值得與我們為伍！~,It doesn't deserve to join us since it can't fly!,It doesn't deserve to join us since it can't fly!,404404,It doesn't deserve to join us since it can't fly!,It doesn't deserve to join us since it can't fly!,8,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30022,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,不会飞的，不值得与我们为伍！~,不會飛的，不值得與我們為伍！~,It doesn't deserve to join us since it can't fly!,It doesn't deserve to join us since it can't fly!,404404,It doesn't deserve to join us since it can't fly!,It doesn't deserve to join us since it can't fly!,9,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30023,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,不会飞的，不值得与我们为伍！~,不會飛的，不值得與我們為伍！~,It doesn't deserve to join us since it can't fly!,It doesn't deserve to join us since it can't fly!,404404,It doesn't deserve to join us since it can't fly!,It doesn't deserve to join us since it can't fly!,10,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30024,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,不会飞的，不值得与我们为伍！~,不會飛的，不值得與我們為伍！~,It doesn't deserve to join us since it can't fly!,It doesn't deserve to join us since it can't fly!,404404,It doesn't deserve to join us since it can't fly!,It doesn't deserve to join us since it can't fly!,11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30025,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,不会飞的，不值得与我们为伍！~,不會飛的，不值得與我們為伍！~,It doesn't deserve to join us since it can't fly!,It doesn't deserve to join us since it can't fly!,404404,It doesn't deserve to join us since it can't fly!,It doesn't deserve to join us since it can't fly!,12,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30031,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,有我再此，休想伤害首领！~,有我再此，休想傷害首領！~,Nobody can hurt our leader as long as I'm around!,Nobody can hurt our leader as long as I'm around!,404404,Nobody can hurt our leader as long as I'm around!,Nobody can hurt our leader as long as I'm around!,7,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30041,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,水跃鱼越弱，我就越强！,水躍魚越弱，我就越強！,"The weaker the Mudkip, the stronger I will be!","The weaker the Mudkip, the stronger I will be!","물짱이가 약할수록, 나는 더 강해지지!","The weaker the Mudkip, the stronger I will be!","The weaker the Mudkip, the stronger I will be!",11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30051,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,只要兄弟们还在，我是不会死的！,只要兄弟們還在，我是不會死的！,"As long as the brothers are still alive, I will not die!","As long as the brothers are still alive, I will not die!","우리의 형제가 아직 있기만 하다면, 나는 죽지 않는다!","As long as the brothers are still alive, I will not die!","As long as the brothers are still alive, I will not die!",11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30061,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,我有100种烤熟你们的办法，不如趁早束手就擒！,我有100種烤熟你們的辦法，不如趁早束手就擒！,"I have 100 ways to roast you, it's better to take it as soon as possible!","I have 100 ways to roast you, it's better to take it as soon as possible!","너희를 구워삶을 100가지 방법이 있지, 순순히 항복하시지!","I have 100 ways to roast you, it's better to take it as soon as possible!","I have 100 ways to roast you, it's better to take it as soon as possible!",11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30071,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,不要打扰大王休息！,不要打擾大王休息！,Don't disturb the king to rest!,Don't disturb the king to rest!,대왕님의 휴식을 방해하지 마라!,Don't disturb the king to rest!,Don't disturb the king to rest!,7,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30081,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,特攻伤害让我异常兴奋！,特攻傷害讓我異常興奮！,Special attack damage makes me extremely excited!,Special attack damage makes me extremely excited!,특수 공격 Dmg는 나를 흥분하게 만들지!,Special attack damage makes me extremely excited!,Special attack damage makes me extremely excited!,11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30091,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,我专攻物防，无惧物攻！,我專攻物防，無懼物攻！,I specialize in P.DEF and are not afraid of any P.ATKs!,I specialize in P.DEF and are not afraid of any P.ATKs!,"나는 방어의 달인, 공격을 두려워하지 않지!",I specialize in P.DEF and are not afraid of any P.ATKs!,I specialize in P.DEF and are not afraid of any P.ATKs!,11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30092,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,我专攻特防，无惧特攻！,我專攻特防，無懼特攻！,I specialize in SP.DEF and are not afraid of any SP.ATKs!,I specialize in SP.DEF and are not afraid of any SP.ATKs!,"나는 특수 방어의 달인, 특수 공격을 두려워하지 않지!",I specialize in SP.DEF and are not afraid of any SP.ATKs!,I specialize in SP.DEF and are not afraid of any SP.ATKs!,11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30101,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,封印与光环同在共存！,封印與光環同在共存！,Sealing lives with me!,Sealing lives with me!,봉인과 아우라는 나와 함께하리!,Sealing lives with me!,Sealing lives with me!,11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30111,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,我的怒气是无穷无尽的，攻击极富杀伤力~,我的怒氣是無窮無盡的，攻擊極富殺傷力~,"My rage is infinite, my attacks are lethal!","My rage is infinite, my attacks are lethal!",404404,"My rage is infinite, my attacks are lethal!","My rage is infinite, my attacks are lethal!",11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30121,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,进化顺序正确方可取得胜利！,進化順序正確方可取得勝利！,Only the correct evolution order can win!,Only the correct evolution order can win!,진화 순서가 정확한 측이 승리한다네!,Only the correct evolution order can win!,Only the correct evolution order can win!,11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
30131,,0,6000,1,FALSE,FALSE,,0,,3,<>,<>,1,,,,<>,,,,,,,,追随者，让他们尝尝不死之力！,追隨者，讓他們嘗嘗不死之力！,"Followers, let them taste the power of immortality!","Followers, let them taste the power of immortality!","추종자여, 저들에게 불사의 힘을 보여다오!","Followers, let them taste the power of immortality!","Followers, let them taste the power of immortality!",11,0,0,,,,,,,,,,,,<>,,0,,FALSE,
