变量名,type,desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,icon,title,title_tw,title_en,title_vn,title_kr,title_pt,title_th,targetType,targetArg,targetArg2,targetDisplay,levelReq,vipReq,vipReq_tw,vipReq_en,vipReq_kr,languages,sortWeight,group,rankInGroup,point,awardArgs,goToPanel
默认值,0,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",1,,,"""""",1,0,0,0,0,<cn;tw;en;vn;th;kr;pt>,0,0,0,0,{},
任务ID,任务类型,任务描述,任务描述,任务描述,任务描述_越南,任务描述_韩,任务描述_韩,任务描述_韩,任务图标,任务标题,任务标题,任务标题,任务标题_越南,任务标题_韩,任务标题_韩,任务标题_韩,任务目标类型,任务目标参数,任务目标参数2,任务目标显示参数,等级限制,vip限制,vip限制,vip限制,vip限制,语言区域,顺序,任务组,任务组排序,活跃度点数,奖励物品表,前往类型枚举:5位数关卡ID-关卡10000为主线不限关10100为主线第一章20000为困难不限关  gainWay获得途径   shop商店activity活动界面roleLogo头像界面figure个人形象界面gainGold点金界面recharge充值界面gainStamina购买体力friend好友界面cardBag背包界面strengthen还有培养界面handbook图鉴界面任意英文-数字表示其页签
5001,1,挑战普通关卡10次,挑戰普通關卡10次,Clear Normal levels 10 times,Vượt qua màn chơi Thường 10 lần,일반 스테이지 10회 도전,Concluir níveis Normais 10 vezes,เคลียร์ด่านปกติ 10 ครั้ง,city/task/icon_action.png,好战者,好戰者,Fanatic Fighter,Chiến binh Cuồng nhiệt,전투광,Lutador Fanático,นักสู้ผู้คลั่งไคล้,29,10,,10,15,0,0,0,0,,0,5001,2,10,{role_exp=150;gold=8000},10000
5002,1,挑战任意精英关卡3次,挑戰任意精英關卡3次,Challenge any Elite level 3 times,Thách đấu bất kỳ màn chơi Tinh anh 3 lần,임의의 정예 스테이지 3회 도전,Desafiar qualquer nível Elite 3 vezes,ท้าทายด่าน Elite ใดก็ได้ 3 ครั้ง,city/task/icon_action.png,精英挑战,精英挑戰,Elite Stage,Màn chơi Tinh anh,정예 도전,Estágio de Elite,ด่านระดับอีลิท,30,3,,3,15,0,0,0,0,,0,5002,3,10,{role_exp=150;gold=8000},20000
5003,1,竞技场战斗3次,競技場戰鬥3次,Engage in arena battle for 3 times,Tham gia trận chiến đấu trường 3 lần,아레나 전투 3회 진행,Participar de batalha na arena 3 vezes,เข้าร่วมการต่อสู้ในอารีน่า 3 ครั้ง,city/task/icon_actionup.png,谁敢与我一战,誰敢與我一戰,Fight with Me,Chiến đấu với tôi,나와 싸울 자 누구냐,Lute Comigo,สู้กับฉันสิ,41,3,,3,15,0,0,0,0,,0,5003,4,10,{role_exp=120;gold=10000},arena
5004,1,通关1次日常副本,通關1次日常副本,Clear Daily Dungeon 1 time,Vượt qua Phó bản Hàng ngày 1 lần,일일 던전 1회 클리어,Concluir Masmorra Diária 1 vez,เคลียร์ดันเจี้ยนประจำวัน 1 ครั้ง,city/task/icon_actionup.png,好战者,好戰者,Fanatic Fighter,Chiến binh Cuồng nhiệt,전투광,Lutador Fanático,นักสู้ผู้คลั่งไคล้,32,1,,1,18,0,0,0,0,,0,5005,6,10,{role_exp=60;gold=6000},activityGate
5006,1,升级任意精灵3次,升級任意精靈3次,Upgrade any Pokémon 3 times,Nâng cấp bất kỳ Pokémon 3 lần,임의의 포켓몬 3회 레벨업,Melhorar qualquer Pokémon 3 vezes,อัปเกรดโปเกมอนใดก็ได้ 3 ครั้ง,city/task/icon_ycl.png,每天进步一点,每天進步一點,Better Everyday,Tốt hơn mỗi ngày,매일 한 걸음,Melhor a Cada Dia,ดีขึ้นทุกวัน,36,3,,3,10,0,0,0,0,,0,5006,7,10,{role_exp=30;gold=6000},strengthen
5007,1,进行一次精灵突破,進行一次精靈突破,Breakthrough Pokémon once,Đột phá Pokémon một lần,포켓몬 돌파 1회 진행,Romper limite de Pokémon uma vez,ทะลวงขีดจำกัดโปเกมอน 1 ครั้ง,city/task/icon_ycl.png,又变强啦,又變強啦,Getting stronger again,Lại mạnh hơn,더 강해진 힘,Ficando mais forte novamente,แข็งแกร่งขึ้นอีกครั้ง,35,1,,1,10,0,0,0,0,,0,5007,8,5,{role_exp=30;gold=6000},strengthen-advance
5008,1,技能升级3次,技能升級3次,Upgrade skill 3 times,Nâng cấp kỹ năng 3 lần,스킬 3회 레벨업,Melhorar habilidade 3 vezes,อัปเกรดสกิล 3 ครั้ง,city/task/icon_ycl.png,在线升级,線上升級,Strong Skill,Kỹ năng mạnh mẽ,접속 레벨업,Habilidade Forte,สกิลที่แข็งแกร่ง,34,3,,3,10,0,0,0,0,,0,5008,9,10,{role_exp=30;gold=6000},strengthen-skill
5009,1,累计消费300钻石,累計消費300鑽石,Spend 300 diamonds in total,Chi tiêu tổng cộng 300 kim cương,300다이아 누적 소모,Gastar 300 diamantes no total,ใช้เพชรทั้งหมด 300 เม็ด,city/task/icon_actionup.png,普通返利,普通返利,Benefit,Phúc lợi,일반 혜택,Benefício,สิทธิประโยชน์,21,300,,300,20,0,0,0,0,,0,5009,10,10,{role_exp=100;gold=50000},
5010,1,进行3次抽卡,進行3次抽卡,Draw 3 times,Rút 3 lần,뽑기 3회 진행,Sortear 3 vezes,สุ่มกาชา 3 ครั้ง,city/task/icon_actionup.png,求贤若渴,求賢若渴,More Pokémon,Nhiều Pokémon hơn,지적 갈증,Mais Pokémon,โปเกมอนเพิ่มเติม,45,3,,3,20,0,0,0,0,,0,5010,11,10,{role_exp=60;gold=12000},drawCard
5011,1,聚宝1次,聚寶1次,Get treasure pot 1 time,Nhận bình kho báu 1 lần,보물단지 1회,Obter pote de tesouro 1 vez,รับหม้อสมบัติ 1 ครั้ง,city/task/icon_actionup.png,我是守财奴,我是守財奴,The Miser,Kẻ keo kiệt,수전노,O Pão-duro,คนขี้เหนียว,18,1,,1,15,0,0,0,0,,0,5011,12,5,{role_exp=60;gold=6000},gainGold
5012,1,购买1次体力,購買1次體力,Purchase 1 energy,Mua 1 năng lượng,체력 1회 구매,Comprar 1 energia,ซื้อพลังงาน 1 ครั้ง,city/task/icon_actionup.png,必须买上几管,必須買上幾管,More Vitality,Thêm Thể lực,필수 구매,Mais Vitalidade,พลังชีวิตเพิ่มเติม,26,1,,1,10,0,0,0,0,,0,5012,13,10,{role_exp=60;gold=6000},gainStamina
5013,1,公会捐献一次,公會捐獻一次,Donate to union 1 time,Quyên góp cho bang hội 1 lần,길드 1회 기부,Doar para a guilda 1 vez,บริจาคให้กิลด์ 1 ครั้ง,city/task/icon_social.png,建设公会,建設公會,Construct union,Xây dựng bang hội,길드 창설,Construir guilda,สร้างกิลด์,55,1,,1,20,0,0,0,0,,0,5013,14,5,{coin3=60;gold=2000},contribute
5014,1,进行一次钓鱼,進行一次釣魚,Go fishing for 1 time,Đi câu cá 1 lần,낚시 1회 하기,Ir pescar 1 vez,ไปตกปลา 1 ครั้ง,city/task/icon_actionup.png,愿者上钩,願者上鉤,Swallow this bait,Nuốt mồi này đi,원자상구,Engula esta isca,งับเหยื่อนี้ซะ,108,1,,1,65,0,0,0,0,,0,5014,15,5,{535=60;gold=10000},fishing
5100,1,强化任意饰品3次,強化任意飾品3次,Enhance any trinket 3 times,Cường hóa bất kỳ trang sức 3 lần,임의의 액세서리 3회 강화,Melhorar qualquer enfeite 3 vezes,เสริมแกร่งเครื่องประดับใดก็ได้ 3 ครั้ง,city/task/icon_ycl.png,闪亮装饰,閃亮裝飾,Shiny accessories,Phụ kiện lấp lánh,멋진 액세서리,Acessórios brilhantes,เครื่องประดับแวววาว,38,3,,3,10,0,0,0,0,,0,5004,5,5,{role_exp=30;gold=10000},strengthen-equipStrengthen
5902,1,累计消费880钻石,累計消費880鑽石,Spend 880 diamonds in total,Chi tiêu tổng cộng 880 kim cương,880다이아 누적 소모,Gastar 880 diamantes no total,ใช้เพชรทั้งหมด 880 เม็ด,config/item/icon_zsd.png,豪华返利,豪華返利,Luxury Rebate,Hoàn trả sang trọng,호화 혜택,Reembolso de Luxo,คืนกำไรสุดหรู,21,880,,880,1,5,5,5,5,,100,5902,1,0,{rmb=128},
5903,1,每日上线领取饰品抽卡钥匙,每日上線領取飾品抽卡鑰匙,Login daily to collect trinket draw key,Đăng nhập hàng ngày để thu thập chìa khóa rút trang sức,매일 접속해 액세서리 뽑기 열쇠 수령,Faça login diariamente para coletar chave de sorteio de enfeites,ล็อกอินรายวันเพื่อเก็บกุญแจสุ่มเครื่องประดับ,config/item/icon_jys.png,饰品钥匙,飾品鑰匙,Trinket Key,Chìa khóa Trang sức,액세서리 열쇠,Chave de Enfeite,กุญแจเครื่องประดับ,15,1,,1,1,8,8,8,8,,98,5903,4,0,{503=1},
5904,1,每日上线领取天赋点,每日上線領取天賦點,Log in daily to earn talent points,Đăng nhập hàng ngày để kiếm điểm thiên phú,매일 접속해 특성포인트 수령,Faça login diariamente para ganhar pontos de talento,ล็อกอินรายวันเพื่อรับคะแนนพรสวรรค์,config/item/icon_tfd.png,天赋点,天賦點,Talent point,Điểm thiên phú,특성포인트,Ponto de Talento,คะแนนพรสวรรค์,15,1,,1,1,10,10,10,10,,97,5904,3,0,{talent_point=1},
5905,1,每日上线领取万能碎片,每日上線領取萬能碎片,Log in daily to claim universal shard,Đăng nhập hàng ngày để nhận mảnh vỡ phổ thông,매일 접속해 만능 조각 수령,Faça login diariamente para resgatar fragmento universal,ล็อกอินรายวันเพื่อรับชิ้นส่วนสากล,config/item/icon_debris.png,万能碎片,萬能碎片,Universal shard,Mảnh vỡ phổ thông,만능 조각,Fragmento universal,ชิ้นส่วนสากล,15,1,,1,1,7,7,7,7,,99,5905,2,0,{502=1},
5906,1,每日上线领取神兽万能碎片,每日上線領取神獸萬能碎片,Log in daily to claim universal shard,Đăng nhập hàng ngày để nhận mảnh vỡ phổ thông,매일 접속해 전설의 포켓몬 만능조각 수령,Faça login diariamente para resgatar fragmento universal,ล็อกอินรายวันเพื่อรับชิ้นส่วนสากล,config/item/icon_debris2.png,神兽万能碎片,神獸萬能碎片,Universal shard,Mảnh vỡ phổ thông,전설의 포켓몬 만능 조각,Fragmento universal,ชิ้นส่วนสากล,15,1,,1,1,13,13,13,13,,101,5906,1,0,{521=1},
5907,1,进行3次符石抽取,進行3次符石抽取,Draw runestones 3 times,Rút rune 3 lần,룬스톤 뽑기 3회 진행,Sortear runas 3 vezes,สุ่มรูน 3 ครั้ง,city/task/icon_actionup.png,获取符石,獲取符石,Get Rune,Nhận Rune,룬스톤 획득,Obter Runa,รับรูน,105,3,,3,66,0,0,0,0,,0,5907,11,10,{role_exp=60;gold=12000},gemDraw
5908,1,每日上线领取符石精华,每日上線領取符石精華,Log in daily to claim Rune Essence,Đăng nhập hàng ngày để nhận Tinh chất Rune,매일 접속해 룬스톤 정수 수령,Faça login diariamente para resgatar Essência de Runa,ล็อกอินรายวันเพื่อรับแก่นรูน,config/item/icon_fsjh.png,符石精华,符石精華,Rune Essence,Tinh chất Rune,룬스톤 정수,Essência de Runa,แก่นรูน,15,1,,1,1,11,16,16,16,,102,5908,6,0,{529=200},
5909,1,每日上线领取抽卡币,每日上線領取抽卡幣,Claim Gacha Coins for logging in daily,Đăng nhập hàng ngày nhận Xu Gacha,매일 접속하여 뽑기 코인 수령,Resgate Moedas Gacha por login diário,ล็อกอินรายวันเพื่อรับเหรียญกาชา,city/task/icon_actionup.png,抽卡币,抽卡幣,Gacha Coin,Xu Gacha,뽑기 코인,Moeda Gacha,เหรียญกาชา,15,1,,1,1,14,20,20,20,,103,5909,7,0,{6110=1},
5910,1,每日上线领取神兽碎片,每日上線領取神獸碎片,Claim Legendary Pokémon Shards for logging in daily,Đăng nhập hàng ngày nhận Mảnh Pokémon Huyền thoại,매일 접속하여 전설의 포켓몬 조각 수령,Resgate Fragmentos de Pokémon Lendário por login diário,ล็อกอินรายวันเพื่อรับชิ้นส่วนโปเกมอนในตำนาน,city/task/icon_actionup.png,神兽碎片,神獸碎片,Pokémon Shard,Mảnh Pokémon,포켓몬 조각,Fragmento de Pokémon,ชิ้นส่วนโปเกมอน,15,1,,1,1,16,20,20,20,,104,5910,8,0,{6109=1},
11001,0,主角等级达到102级,主角等級達到102級,Trainer level reaches level 102,Cấp độ Nhà huấn luyện đạt cấp 102,주인공 102레벨 달성,Nível de Treinador atinge o nível 102,ระดับเทรนเนอร์ถึงเลเวล 102,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,102,,102,1,0,0,0,0,,13,1000,102,0,{rmb=30;gold=10000},10000
11002,0,主角等级达到103级,主角等級達到103級,Trainer level reaches level 103,Cấp độ Nhà huấn luyện đạt cấp 103,주인공 103레벨 달성,Nível de Treinador atinge o nível 103,ระดับเทรนเนอร์ถึงเลเวล 103,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,103,,103,1,0,0,0,0,,14,1000,103,0,{rmb=30;gold=10000},10000
11003,0,主角等级达到104级,主角等級達到104級,Trainer level reaches level 104,Cấp độ Nhà huấn luyện đạt cấp 104,주인공 104레벨 달성,Nível de Treinador atinge o nível 104,ระดับเทรนเนอร์ถึงเลเวล 104,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,104,,104,1,0,0,0,0,,15,1000,104,0,{rmb=30;gold=10000},10000
11004,0,主角等级达到105级,主角等級達到105級,Trainer level reaches level 105,Cấp độ Nhà huấn luyện đạt cấp 105,주인공 105레벨 달성,Nível de Treinador atinge o nível 105,ระดับเทรนเนอร์ถึงเลเวล 105,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,105,,105,1,0,0,0,0,,16,1000,105,0,{rmb=30;gold=10000},10000
11005,0,主角等级达到106级,主角等級達到106級,Trainer level reaches level 106,Cấp độ Nhà huấn luyện đạt cấp 106,주인공 106레벨 달성,Nível de Treinador atinge o nível 106,ระดับเทรนเนอร์ถึงเลเวล 106,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,106,,106,1,0,0,0,0,,17,1000,106,0,{rmb=30;gold=10000},10000
11006,0,主角等级达到107级,主角等級達到107級,Trainer level reaches level 107,Cấp độ Nhà huấn luyện đạt cấp 107,주인공 107레벨 달성,Nível de Treinador atinge o nível 107,ระดับเทรนเนอร์ถึงเลเวล 107,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,107,,107,1,0,0,0,0,,18,1000,107,0,{rmb=30;gold=10000},10000
11007,0,主角等级达到108级,主角等級達到108級,Trainer level reaches level 108,Cấp độ Nhà huấn luyện đạt cấp 108,주인공 108레벨 달성,Nível de Treinador atinge o nível 108,ระดับเทรนเนอร์ถึงเลเวล 108,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,108,,108,1,0,0,0,0,,19,1000,108,0,{rmb=30;gold=10000},10000
11008,0,主角等级达到109级,主角等級達到109級,Trainer level reaches level 109,Cấp độ Nhà huấn luyện đạt cấp 109,주인공 109레벨 달성,Nível de Treinador atinge o nível 109,ระดับเทรนเนอร์ถึงเลเวล 109,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,109,,109,1,0,0,0,0,,20,1000,109,0,{rmb=30;gold=10000},10000
11009,0,主角等级达到110级,主角等級達到110級,Trainer level reaches level 110,Cấp độ Nhà huấn luyện đạt cấp 110,주인공 110레벨 달성,Nível de Treinador atinge o nível 110,ระดับเทรนเนอร์ถึงเลเวล 110,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,110,,110,1,0,0,0,0,,0,1000,110,0,{rmb=30;gold=10000},10000
11010,0,主角等级达到111级,主角等級達到111級,Trainer level reaches level 111,Cấp độ Nhà huấn luyện đạt cấp 111,주인공 111레벨 달성,Nível de Treinador atinge o nível 111,ระดับเทรนเนอร์ถึงเลเวล 111,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,111,,111,1,0,0,0,0,,1,1000,111,0,{rmb=30;gold=10000},10000
11011,0,主角等级达到112级,主角等級達到112級,Trainer level reaches level 112,Cấp độ Nhà huấn luyện đạt cấp 112,주인공 112레벨 달성,Nível de Treinador atinge o nível 112,ระดับเทรนเนอร์ถึงเลเวล 112,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,112,,112,1,0,0,0,0,,2,1000,112,0,{rmb=30;gold=10000},10000
11012,0,主角等级达到113级,主角等級達到113級,Trainer level reaches level 113,Cấp độ Nhà huấn luyện đạt cấp 113,주인공 113레벨 달성,Nível de Treinador atinge o nível 113,ระดับเทรนเนอร์ถึงเลเวล 113,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,113,,113,1,0,0,0,0,,3,1000,113,0,{rmb=30;gold=10000},10000
11013,0,主角等级达到114级,主角等級達到114級,Trainer level reaches level 114,Cấp độ Nhà huấn luyện đạt cấp 114,주인공 114레벨 달성,Nível de Treinador atinge o nível 114,ระดับเทรนเนอร์ถึงเลเวล 114,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,114,,114,1,0,0,0,0,,4,1000,114,0,{rmb=30;gold=10000},10000
11014,0,主角等级达到115级,主角等級達到115級,Trainer level reaches level 115,Cấp độ Nhà huấn luyện đạt cấp 115,주인공 115레벨 달성,Nível de Treinador atinge o nível 115,ระดับเทรนเนอร์ถึงเลเวล 115,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,115,,115,1,0,0,0,0,,5,1000,115,0,{rmb=30;gold=10000},10000
11015,0,主角等级达到116级,主角等級達到116級,Trainer level reaches level 116,Cấp độ Nhà huấn luyện đạt cấp 116,주인공 116레벨 달성,Nível de Treinador atinge o nível 116,ระดับเทรนเนอร์ถึงเลเวล 116,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,116,,116,1,0,0,0,0,,6,1000,116,0,{rmb=30;gold=10000},10000
11016,0,主角等级达到117级,主角等級達到117級,Trainer level reaches level 117,Cấp độ Nhà huấn luyện đạt cấp 117,주인공 117레벨 달성,Nível de Treinador atinge o nível 117,ระดับเทรนเนอร์ถึงเลเวล 117,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,117,,117,1,0,0,0,0,,7,1000,117,0,{rmb=30;gold=10000},10000
11017,0,主角等级达到118级,主角等級達到118級,Trainer level reaches level 118,Cấp độ Nhà huấn luyện đạt cấp 118,주인공 118레벨 달성,Nível de Treinador atinge o nível 118,ระดับเทรนเนอร์ถึงเลเวล 118,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,118,,118,1,0,0,0,0,,8,1000,118,0,{rmb=30;gold=10000},10000
11018,0,主角等级达到119级,主角等級達到119級,Trainer level reaches level 119,Cấp độ Nhà huấn luyện đạt cấp 119,주인공 119레벨 달성,Nível de Treinador atinge o nível 119,ระดับเทรนเนอร์ถึงเลเวล 119,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,119,,119,1,0,0,0,0,,9,1000,119,0,{rmb=30;gold=10000},10000
11019,0,主角等级达到120级,主角等級達到120級,Trainer level reaches level 120,Cấp độ Nhà huấn luyện đạt cấp 120,주인공 120레벨 달성,Nível de Treinador atinge o nível 120,ระดับเทรนเนอร์ถึงเลเวล 120,city/task/icon_actionup.png,成长奖励,成長獎勵,Growth Rewards,Phần thưởng tăng trưởng,성장 보상,Growth Rewards,รางวัลการเติบโต,1,120,,120,1,0,0,0,0,,10,1000,120,0,{rmb=30;gold=10000},10000
